872,Enscape ,8-Nov-20,YOUTUBE,Enscape 2.9 ⭐⭐⭐NUEVA VERSIÓN⭐⭐⭐Todo lo NUEVO!!! | Desplazamiento | Mapas de Video y mucho mas!!!,"Si viste el video de hace dos semanas y el software te gustó, el de hoy te va a encantar. Un paseo profundo por cada una de las novedades y una perlita que me olvidé de contarte en la versión 2.8. Nuevos pormenores de la relación de Wilson con su vecinita y varias cositas mas... Para que aprendas divirtiéndote y para que te diviertas al aprender...",https://www.youtube.com/watch?v=IPUozpAQyz0&ab_channel=arqMANES,41:22
873,Dibujo técnico,15-Nov-20,YOUTUBE,La grAfica ARQUITECToNICA que hace furor en las redes | axonometrIa isomEtrica diagramas CONCEPTO,⬇️⬇️⬇️ Todos los links los encontrás en el primer comentario ⬇️⬇️⬇️,https://www.youtube.com/watch?v=gAx_lGGJHNo&t=3s&ab_channel=arqMANES,57:16
874,D5 Render,22-Nov-20,YOUTUBE,D5 render 1.7.1 SOFTWARE GRATUITO | tutorial ESPAÑOL | para sketchup rhino blender archicad y revit,"Hoy te enseño a usar D5 RENDER en menos de 1 hora. D5 Render es gratuito para renderizar, y trabaja con tecnología RT. No obstante yo te muestro lo que pude lograr con la placa de video mínima que corre en el software. Además, hoy WILSON estrena su primer tutorial de gráfica arquitectónica. Miralo hasta el final que no te vas a arrepentir.",https://www.youtube.com/watch?v=4l4ln28ETcM&ab_channel=arqMANES,1:07:17
875,PBR ,29-Nov-20,YOUTUBE,Materiales PBR GRATIS para cualquier software de RENDER | Enscape Twinmotion D5 Lumion Blender Vray,"Hoy vamos a aprender a generar texturas PBR para nuestros materiales sin importar el software en el que trabajemos. La generación de estas texturas está a cargo de una herramienta gratuita de Boundingbox, llamada Materialize. Esta herramienta genera las texturas de un material basándose solamente en el diffuse map. (mapa base o albedo) En el video de hoy te voy a enseñar a usar la herramienta y vamos a hacer las texturas para 4 materiales. (Hormigón visto, Muro de piedra regular, Cobre pulido, Muro de piedra irregular) Además tenemos un nuevo sorteo y al final del video hay una sorpresa para los que se queden...",https://www.youtube.com/watch?v=ge2KIqxCeyo&ab_channel=arqMANES,51:05
876,Autocad,6-Dec-20,YOUTUBE,Numerar automaticamente en Autocad | numeración automatica y consecutiva | bloques numeros escaleras,Una antigua e inexplicable falta en el AutoCad hoy finalmente se resuelve sobradamente. Hoy te presento una extensión para Autocad que va a hacer que el proceso de documentación técnica de tu proyecto deje de ser un trabajo tedioso y aburrido y se convierta en en un proceso ágil y eficiente.,https://www.youtube.com/watch?v=vLywe6Hr-Uo&ab_channel=arqMANES,34:10
877,VRAY,13-Dec-20,YOUTUBE,VRAY 5 sketchup desde cero | tutorial español | en menos de 45 minutos | exterior interior next,Renderizar 30 veces mas rápido en Vray: https://youtu.be/iiKbnwMJpAs​ Modelo 3D: https://3dwarehouse.sketchup.com/mode...,https://www.youtube.com/watch?v=fVWXtAsTnUk&t=75s&ab_channel=arqMANES,59:38
878,Variedad,20-Dec-20,YOUTUBE,La historia del rendering a traves de mis renders y proyectos de arquitectura | 1992-2020,"En este video hago un repaso de la historia del rendering que yo he vivido. Desde mis inicios en la gráfica digital, cuando aún era estudiante universitario (1992) hasta nuestros días. Hice una selección de mis renders y proyectos mas significativos para poder ilustrar esta historia con imágenes. ",https://www.youtube.com/watch?v=ds4tuAzlxJs&ab_channel=arqMANES,55:03
879,Variedad,27-Dec-20,YOUTUBE,Respondo todas tus preguntas | Arquitectura Software Universidad Trabajos Libros y mucho mas!,,https://www.youtube.com/watch?v=8aymp4JRbI0&t=190s&ab_channel=arqMANES,1:48:09
880,Variedad,3-Jan-21,YOUTUBE,Primer DIRECTO del 2021 (y de mi vida!!! Sepan disculpar las molestias ocasionadas),"La semana pasada contesté las preguntas que me enviaron por YouTube, Facebook e Instagram. Muchas preguntas quedaron fuera por cuestiones de tiempo y duración del video. Hoy es tu oportunidad para preguntarme en vivo lo que quieras!!!!",https://www.youtube.com/watch?v=zODD5uesTc0&ab_channel=arqMANES,47:00
881,Vray + SketchUp + Light Mix,10-Jan-21,YOUTUBE,Como iluminar un render interior usando Light Mix | Vray 5 | Sketchup,"En este video te muestro como iluminar un render interior a partir de múltiples luces, y como ésta tarea deja de ser un problema usando la herramienta Light Mix de Vray 5. Vamos a partir de un modelo 3DS hecho en 1997 y vamos a aplicarle luces y materiales en Sketchup + Vray 5 para mostrar como es el flujo de trabajo de esta nueva y fantástica herramienta.",https://www.youtube.com/watch?v=Soz08UnuDeI&t=22s&ab_channel=arqMANES,33:07
882,Autocad,17-Jan-21,YOUTUBE,AutoCAD para PRINCIPIANTES | tutorial en ESPAÑOL | Curso ARQUITECTURA 2D desde CERO ,"Hola, te puedo asegurar que hoy terminas dibujando arquitectura en Autocad. Hice un video distinto, con una estrategia pedagógica distinta, para que si necesitas aprender Autocad para dibujar Arquitectura, lo hagas en un solo video, yendo hacia la raíz de tu necesidad. Hace 25 años que enseño Autocad en la Universidad, y ningún año ha sido igual al otro, todos los años modifico o corrijo la estrategia de enseñanza y aprendizaje para que mis alumnos aprendan con mayor rapidez y facilidad. Y hoy te tocó a vos. Para vos que tal vez no me conozcas y que vaya a saber porqué motivo caíste en mi canal… Para vos hice este Curso express de Autocad para aprender a dibujar arquitectura. Para vos que no conoces nada del Autocad, y para vos que tuviste un aprendizaje autodidacta y queres nivelar tus conocimientos en Autocad. Para vos, desarrollé 10 ejercicios para que incorpores de una manera práctica los conocimientos que necesitas para dibujar arquitectura. Para la realización de cada ejercicio yo te voy a dar los conocimientos teórico-prácticos necesarios para que puedas resolverlos. Y si aún así no podes, a continuación de cada parte de instrumentación resuelvo el ejercicio para que puedas averiguar y corregir los errores que te impidieron realizar el ejercicio. Este es un video para hacerlo a la par mía. Mi recomendación es que mires la parte de instrumentación y le pongas pausa al video. A continuación sentate a resolver el ejercicio. Te dejo en la descripción un enlace para que descargues todos los ejercicios y pongas en práctica lo que te voy a enseñar. A lo largo de los ejercicios te voy a enseñar los comandos necesarios, pero mas importante que eso te voy a enseñar las estrategias de resolución. Aquello que generalmente no se explica. El video está lleno de pequeños trucos, ó pequeñas grandes sugerencias que van a hacer que tu flujo de trabajo en Autocad sea relajado. Cuando termines de ver el video vas a tener los conocimientos para dibujar la pieza arquitectónica bidimensional que quieras. Yo generalmente enseño el Autocad en Inglés, pero esta vez lo voy a hacer sobre la versión en español, para evitar que el lenguaje sea una traba en el aprendizaje. No obstante ante cada nuevo comando te voy a poner en pantalla los dos nombres, el de la versión en español y el de la versión en ingles, Así es indistinto. No te asustes si arranco con un comando antes de mostrarte la interfaz. Una de las cosas mas importantes es la configuración de las unidades, y Internet está lleno de tutoriales que indican erróneamente como hacer esta configuración, así que arranco por ahi y despues te explico la interfaz y nos metemos de cabeza en el ejercicio. Si bien es bastante detallado tampoco es nivel kinder. Yo supongo que tengo delante alumnos universitarios que mínimamente tiene capacidad de acción, investigación y discernimiento.",https://www.youtube.com/watch?v=21ionCt8zyo&ab_channel=arqMANES,2:15:40
883, SketchUp,31-Jan-21,YOUTUBE,SketchUp modelado de ARQUITECTURA desde cero | TUTORIAL español BASICO para arquitectos 1ra PARTE,"Es muy sencillo aprender a modelar Arquitectura en Sketchup a partir de estos 5 ejercicios. Sketchup se ha convertido en una herramienta inigualable para los arquitectos y para todo aquel que necesite ingresar al mundo del 3D. El contenido que vamos a ver en este video es equivalente al contenido que se enseña en muchas universidades en un semestre. Obviamente que el conocimiento no entra por los ojos y se instala en nuestro interior, sino que necesita ser experimientado, aprehendido por cada parte de nosotros, de manera tal que se haga carne en nuestro proceso creativo. Para que eso suceda he diseñado esta metodología, abarcando arquetipos de la arquitectura, como muros, cubiertas y aberturas, que se van a ir construyendo y combinando entre si para formar geometrías 3D arquitectónicas, barriendo en su creación, con todos los principios básicos del modelado eficiente de arquitectura en Sketchup.",https://www.youtube.com/watch?v=HYg3Kiq8dRU&ab_channel=arqMANES,1:25:51
884, SketchUp,7-Feb-21,YOUTUBE,SketchUp modelado de ARQUITECTURA desde cero | TUTORIAL español BASICO para arquitectos 2da PARTE,Este video es la SEGUNDA y ÚLTIMA parte del curso de Sketchup desde cero a partir de 10 ejercicios. Los primeros 5 ejercicios fueron enunciados y resueltos en el primer video ➡️https://youtu.be/HYg3Kiq8dRU​ En este segundo video abordamos tácticas y estrategias de modelado tendientes a la producción y posteriores ediciones y modificaciones de nuestro edificio. El Sketchup se va a convertir en tu mejor aliado a lo largo del proceso de diseño arquitectónico siguiendo el flujo de trabajo que hoy te enseño! ,https://www.youtube.com/watch?v=_xHySbtGN2I&ab_channel=arqMANES,1:35:17
885,Autocad,14-Feb-21,YOUTUBE,AutoCAD comandos RAPIDOS | Atajos de teclado | Alias | PGP | ingles español | TRUCOS | TUTORIAL,"En este video te doy el primero de 5 tips imprescindibles para aumentar la velocidad de tu flujo de trabajo en AutoCad. Además te doy un regalo, y a lo largo del video te explico como usarlo... Y al final del video, el tip mas importante para la edición de tus alias de comandos de AutoCad. Descargá el regalo de acá ➡️ https://drive.google.com/file/d/166LM...​ A lo largo del video te enseño a usarlo. NO LO INSTALES SIN VER EL VIDEO EN SU TOTALIDAD",https://www.youtube.com/watch?v=cPolaIZDus0&t=2s&ab_channel=arqMANES,28:54
886,Autocad,21-Feb-21,YOUTUBE,5 Tips para mejorar mi velocidad en AutoCAD | Atajos Alias Coordenadas cartesianas polares PGP ,"Muchos están en la búsqueda del comando perfecto que haga todo en un solo paso como los muros con multilines, ó el bloque dinámico inteligente que sirva para todo lo que uno necesita, pero descuidan situaciones cotidianas en las que perdemos muchísimo tiempo dia tras dia. Hoy te voy a dar 5 tips para aumentar tu velocidad de trabajo en Autocad, no son los únicos obviamente, pero en el camino de ser más rápidos, estos tips son fundamentales, y tienen que ver con la interfaz., pero NO con la interfaz de autocad, sino con la interfaz entre vos y el AutoCAD.",https://www.youtube.com/watch?v=wbHORZ6d0iU&ab_channel=arqMANES,37:10
887,Autocad,28-Feb-21,YOUTUBE,TRUCAZO de AutoCAD | Escala REAL en la pantalla de tu Monitor SIN IMPRIMIR!!!,"Desde los inicios del AutoCAD y la gráfica digital, el problema que vamos a tratar en este video ha hecho padecer a todos los profesionales del área de la construcción, mecánica y afines. Los que mas sufren de este problema son los estudiantes de arquitectura. Sin embargo Autodesk puso la solución dentro del primer AutoCAD y nadie la vio... En mas de 30 años de vida que tiene AutoCAD nadie la vio! Hoy desenterramos este tesoro con algunas perlitas mas...",https://www.youtube.com/watch?v=0vwz3P1EoTg,27:46
888,Enscape ,7-Mar-21,YOUTUBE,Lo que nadie te cuenta del NUEVO ENSCAPE 3.0 | Novedades | Nueva version | Actualización ,Enscape se renovó con la versión 3.0 y para mi lo mas importante no pasa por las novedades... En este video te cuento por qué!,https://www.youtube.com/watch?v=g6RxT5zMCeo,30:50
889,ENTREGAS,14-Mar-21,YOUTUBE,CLAVES para mostrar tu proyecto de ARQUITECTURA a través de CORTES o secciones ARQUITECTONICAS,"Los cortes ó secciones arquitectónicas pareciera que estuvieran cayendo en desuso al ver los que producen los alumnos de arquitectura. Lo cierto es que se ha puesto tanto énfasis en la planta que se ha olvidado el corte o sección casi por completo. Resultan ser una piezas gráficas exigida por los docentes pero no valoradas por los alumnos, a punto tal que es una de las piezas gráficas que se deja para el final en un proceso de entrega. Hoy vamos a empezar a enmendar esta situación, poniendo el ojo en dónde cortar la arquitectura, para realzar las ideas de proyecto. Preguntas frecuentes de mis alumnos al respecto, están todas respondidas en este primer video acerca de mi pieza gráfica favorita de arquitectura: los cortes!",https://www.youtube.com/watch?v=emTddi7uDV4,41:08
890,Autocad / PDF,19-Mar-21,YOUTUBE,PDF a DWG | 4 casos | como convertir un pdf a AutoCad | Versión 2018 2019 2020 2021,"Hoy a traves de 4 casos, les voy a mostrar como aprovechar al máximo en Autocad la información contenida en un PDF Los PDF se pueden descargar con el link ubicado en el primer comentario⬇️⬇️⬇️",https://www.youtube.com/watch?v=l10YLd55tMs&t=1013s,36:06
891,Autocad,26-Mar-21,YOUTUBE,AutoCAD 2022 | Todo lo NUEVO | ventanas flotantes count recuento trazo trace y mas NOVEDADES,Por fin salió el Autocad 2022 y yo estoy ansioso por ver si Autodesk nos escuchó e hizo todas las mejoras que veníamos pidiendo…,https://www.youtube.com/watch?v=NaSZrLNPZOo&ab_channel=arqMANES,26:53
892,VRAY,2-Apr-21,YOUTUBE,VRAY en tiempo real GRATIS! | Chaos VANTAGE tutorial en ESPAÑOL | descargar download | real time,"Tus escenas de Vray ahora pueden ser exploradas y modificadas en tiempo real como si estuvieras explorando una escena de Lumion, Twinmotion, Enscape o D5 render. Chaos Group, los creadores y desarrolladores de Vray ofrecen esta herramienta gratuita que funciona con cualquier escena vray generada en el software que quieras.
En el video te enseño a usar este nuevo software y te explico como conseguirlo en forma gratuita!",https://www.youtube.com/watch?v=ZKPRC41-F_o,42:03
893,Twinmotion,9-Apr-21,YOUTUBE,TWINMOTION 2021 | tutorial español NOVEDADES | 2021.1 | al final... ME ENOJO!!!  (UNREAL ENGINE),"No todo lo que brilla es oro, y no todo lo que no brilla no lo es...🌚
Te cuento todas las novedades útiles y las no tanto...
al final, reflexiono y me enojo un poco... un poco..",https://www.youtube.com/watch?v=tlGOjppwd74&t=28s,28:32
894,Autocad,16-Apr-21,YOUTUBE,crear Capas automaticamente | Mejorar flujo de trabajo Autocad | Script un solo click,"Este regalo revelará nuevos niveles de eficiencia en tu flujo de trabajo en AutoCAD. 
Muchos de ustedes me lo pidieron cuando lo mostré hace varios meses. Incluso muchos quisieron replicarlo. Hoy lo saco de Patreon y te lo regalo!",https://www.youtube.com/watch?v=-wCGGpswqvI&t=20s,55:23
895,Autocad,23-Apr-21,YOUTUBE,AUTOCAD | Flujo de Trabajo MULTIPLANTA!!! | Ideal para el ARQUITECTO o el INGENIERO independiente,Habrá un antes y un después de este video para los usuarios de AutoCAD. En este video les explico los fundamentos del flujo de trabajo multiplanta. Un flujo de trabjo muy avanzado explicado de una manera muy simple para que lo puedas acomodar a tu propio flujo de trabajo.,https://www.youtube.com/watch?v=CdUJGmAL-WE,35:16
896,Autocad,30-Apr-21,YOUTUBE,Como romper con la ortogonalidad de tu proyecto | AutoCAD UCS SCP UCSMAN ADMINSCP UCSFOLLOW F8 ORTO,"Hoy te voy a dar la receta para que tus proyectos nunca mas tengan que ser 100% ortogonales a menos que vos quieras. Son solo dos comandos y una variable que te van a abrir un mundo de posibilidades geométricas y morfológicas para crear tus espacios, y te van a hacer la vida mucho mas simple dentro de AutoCad",https://www.youtube.com/watch?v=mHi_C2Z8A1Y&t=2s,30:24
897,Autocad,7-May-21,YOUTUBE,3D a 2D AutoCad SOLUCION DEFINITIVA| como convertir pasar plano dibujo aplanar lineas | LISP,"Esta solución es instantanea y definitiva!!! Vas a aplanar tu dibujo en un click! Hoy te explico una forma muy ingeniosa y facil de resolver este problema y además te REGALO una rutina para que lo puedas hacer con un solo click! Cada vez es mas común que los dibujos 2D de Autocad en realidad sean 3D, lo cual, lamentablemente nos enteramos demasiado tarde y en el peor momento. No podemos hacer hatch, no podemos acotar, al llevarlo a un software 3D no lo podemos usar como referencia. Mirá el video hasta el final y nunca mas vas a sufrir por este problema!",https://www.youtube.com/watch?v=wGsyiy8_mMk&t=1s,26:31
898,General,14-May-21,YOUTUBE,Tipos de Profesores en la Universidad 🔥 Como aprender del profesor que me toca en suerte,Donde aprenden los profesores a ser profesores? Cómo llega esta persona a ser profesor en la Universidad? Como hago para aprender de este individuo que no tiene ninguna experiencia?,https://www.youtube.com/watch?v=j-hKEaLat98&t=159s,52:02
899, SketchUp,24-May-21,YOUTUBE,"Como trabajar si el SketchUp se TRABA mucho, está LENTO, o es muy PESADO? Flujo de trabajo PC LENTA","Basta de problemas modelando en Sketchup en máquinas lentas! Hoy te voy a mostrar tres simples trucos que te ayudarán a trabajar con comodidad en archivos muy grandes o muy pesados, ó en maquinas muy lentas cuando el archivo se te clava, se te laguea, se te ralentiza... y todas esas formas de decir que la PC es una ver6a sin decirlo...",https://www.youtube.com/watch?v=0bN2DlO42PU,12:31
900,Autocad,30-May-21,YOUTUBE,QUE hay que dibujar en un corte ARQUITECTONICO??? | Como hacer SECCIONES arquitectonicas??? TIPOS,Si hay una pieza gráfica que puede transformar tu proyecto si le dieras un poquito mas de bola... esa pieza gráfica ES EL CORTE!!!!!!! Así que empezá a dedicarle un poco mas de tiempo a tus cortes y dejá tus plantas a un costado... y si podes proyectar directamente en 3D mucho mejor!!! Hoy te enseño como representarlos según tipo de corte y escala.,https://www.youtube.com/watch?v=S-toDnUGZTw,43:03
901,Autocad illustrator Indesign,5-Jun-21,YOUTUBE,Como REDUCIR tamaño de un PDF sin perder CALIDAD en linea vectorial (Autocad illustrator Indesign),"Las entregas normalmente se arruinan en el último paso, cuando estamos desesperados y no hay tiempo para hacer las cosas como se deben. Por eso te traigo el primero de una serie de 3 videos muy cortitos, para que estés preparado para ese momento y no tengas ninguna dificultad.",https://www.youtube.com/watch?v=q-lirWnTnL8,13:06
902,PDF,6-Jun-21,YOUTUBE,Como UNIR varios PDF en UN solo ARCHIVO con o sin programas,,https://www.youtube.com/watch?v=ZcPy5dFlwgo,6:52
903,Autocad,6-Jun-21,YOUTUBE,Mi AutoCAD imprime MAL!!!,"Los PDF no siempre imprimen bien de AutoCad y tus planos necesitan calidad. Hoy te enseño como hacerlo de una vez y para siempre! Cuantas veces miraste tus PDF despues de imprimir en AutoCad y te diste cuenta que las lineas no coinciden, o que los círculos no son círculo, o que los rellenos (hatch) no respetan los límites... He aquí el por qué y la solución!",https://www.youtube.com/watch?v=-xseUFBvk1M,6:07
904,Autocad  SketchUp,13-Jun-21,YOUTUBE,Detalles constructivos  Muros y Tabiques | AutoCAD Sketchup,"Se acabaron las pesadillas de los detalles constructivos. Con este video inicio una serie en donde vamos a repasar los fundamentos de los detalles constructivos en su totalidad. Con una explicación sobre modelos 3D muy didáctica y su traducción al dibujo técnico bidimensional vamos a abordar todas las complejidades que el mundo de la construcción nos ofrece hoy en día. En este video en particular vemos muros y tabiques, tanto en construcción tradicional húmeda como en sistemas de construcción en seco.",https://www.youtube.com/watch?v=wnChMo9H8Rk,30:03
905,Detalle constructivo,21-Jun-21,YOUTUBE,DETALLE CONSTRUCTIVO LOSA (hormigon alivianada casetonada nervada steel deck losacero viguetas etc),"Hoy abordaremos todos los detalles constructivos de losas, forjados, etc, que vas a usar en la Universidad y muy probablemente en la carrera profesional. Los vamos a analizar desde el principio mismo de las solicitaciones que debe absorber un entrepiso y los iremos construyendo en 3D y luego haremos la abstracción a 2D.",https://www.youtube.com/watch?v=LpAfbepckbI,42:33
906,Portafolio ,28-Jun-21,YOUTUBE,PORTAFOLIO ARQUITECTURA (como crear armar virtual web) hacer en BEHANCE o ISSUU ideal estudiante,"Los tiempos cambian y HOY no alcanza con hacer un portafolio para conseguir trabajo. Hoy te doy las claves para conseguir el trabajo que queres! Qué mostrar de vos? Cómo mostrarlo? Cuánto mostrar? Cómo ordenarlo? Cómo difundirlo?, etc. Y al final del video te doy mi mejor consejo. Preparate para empezar a trabajar!!!!",https://www.youtube.com/watch?v=789Zd9aHyLs&t=246s,37:02
907,Caso Miami,5-Jul-21,YOUTUBE,CUAL fue la CAUSA del DERRUMBE del edificio de MIAMI | Profesor explica momento del COLAPSO y CAIDA,"Un increible hallazgo permite explicar las verdaderas causas del derrumbe del edificio en Miami a traves de esta nueva HIPOTESIS ESTRUCTURAL. Desde que se derrumbó el edificio, he estado atento a cada foto y video que se publicaba para hallar entre los escombros la causa de este derrumbe sin precedentes que dejó un saldo de mas de 150 personas entre fallecidas y desaparecidas. Después de haber investigado lo suficiente, hoy me animo a decir que esta hipótesis estructural que les presento fue la causa de esta gran tragedia, de la cual pudimos haber sido responsables cualquiera de nosotros. Mírenlo hasta el final por favor. Que no nos vuelva a pasar...!",https://www.youtube.com/watch?v=jGUEwj-Pi54&t=9s,29:24
908,Caso Miami,11-Jul-21,YOUTUBE,ESTA es la CAUSA del DERRUMBE del edificio de MIAMI | NUEVOS DATOS del COLAPSO y CAIDA Collins Av,"SEGUNDA PARTE | Si quieres saber QUE PASÓ, si quieres ENTENDER el porqué del DERRUMBE, te lo explico con lujo de detalles. TODAS las PRUEBAS de mi HIPOTESIS. (PLANOS FOTOS VIDEOS) PRIMERA PARTE: https://youtu.be/jGUEwj-Pi54 A partir de los planos de construcción de la torre Champlain en Miami se afianza la hipótesis de que el edificio no habría colapsado si hubiese tenido vigas en toda su estructura. Todas las otras hipótesis acerca del derrumbe, quedarían refutadas con sus respectivas pruebas en este video. Un increible hallazgo permite explicar las verdaderas causas del derrumbe del edificio en Miami a traves de esta nueva HIPOTESIS ESTRUCTURAL. Desde que se derrumbó el edificio, he estado atento a cada foto y video que se publicaba para hallar entre los escombros la causa de este derrumbe sin precedentes que dejó un saldo de mas de 150 personas entre fallecidas y desaparecidas. Después de haber investigado lo suficiente, hoy me animo a decir que esta hipótesis estructural que les presento fue la causa de esta gran tragedia, de la cual pudimos haber sido responsables cualquiera de nosotros. Mírenlo hasta el final por favor. Que no nos vuelva a pasar...!",https://www.youtube.com/watch?v=c-1wwF_STiY,30:47
909,Caso Miami,7-Aug-21,YOUTUBE,Los ARQUITECTOS NO saben NADA de ESTRUCTURAS!!!! | Mi Descargo,"Me han agraviado, insultado y discriminado por ser Arquitecto. 
Les respondo a todos ellos...!!!
No me puedo quedar callado…",https://www.youtube.com/watch?v=yoPDu_UsqZ0,8:52
910,Variedad,14-Aug-21,YOUTUBE,EFICIENCIA ESTRUCTURAL | AHORRA hasta 75% en tus VIGAS sin perder capacidad de carga ni SEGURIDAD,"Muchos NO lo saben, pero el COSTO del acero en las vigas de hormigón armado se puede DISMINUIR a valores muy bajos.  Hoy te muestro como hacer!!!

Además te muestro unos experimentos estructurales que van a hacer que aprendas y fijes conocimientos fundamentales del diseño estructural, sin necesidad de fórmulas, cálculos ni definiciones.",https://www.youtube.com/watch?v=nM9sfjS8pyk,25:07
911, SketchUp,23-Aug-21,YOUTUBE,TERRENO 3D en SketchUp | modelar rutas senderos caminos curvas de nivel topografia 2019 2020 2021,"Nunca antes fue tan fácil hacer tu topografia!!!
Incluyendo Senderos, caminos, curvas de nivel... TODO!!!
Este es el flujo de trabajo que yo utilizo cada vez que me toca hacer una topografía en 3D.
Si tenes que hacer un render de vistas mucho mas cercanas y detalladas, te sugiero que hagas una volumetría 3D por cada acercamiento que vayas a hacer. No pretendas usar una misma topografía para todos los niveles de acercamiento porque no va a haber computadora que te la pueda resolver.",https://www.youtube.com/watch?v=nlMrmImZkow,44:44
912,Autocad,15-Sep-21,YOUTUBE,AutoCAD 3D para PRINCIPIANTES | tutorial ESPAÑOL Curso ARQUITECTURA desde CERO a partir de 2D,"Si sabes AutoCad en 2D, AutoCad en 3D es MUY FACIL!!!!!
🟢 Hoy te lo explico!!!
A lo largo de 8 ejercicios te doy todos los conocimientos para que puedas modelar arquitectura en tres dimensiones en AutoCAD",https://www.youtube.com/watch?v=oly3gCpgQag,1:35:29
913,Autocad,29-Sep-21,YOUTUBE,IMPRIMIR en Autocad NIVEL DIOS | a escala PDF PRESENTACION LAYOUT blanco y negro COLOR plumillas,"Vas a ser el DIOS de la impresión en AUTOCAD despúes de ver este video.
Todo lo que necesitas para dominar a fondo esta dificil tarea de imprimir, crear y asignar plumillas, poner a escala, imprimir en blanco y negro, imprimir en color, imprimir en el tamaño de hoja que quieras, crear presentaciones con múltiples viewports, imprimir todas tus láminas con un solo click... todo eso y mucho mas, en este video.
A lo largo de 5 ejercicios te doy todos los conocimientos para que puedas imprimir lo que quieras sin problemas en AutoCAD",https://www.youtube.com/watch?v=pwI6zR-BsUk&t=33s,1:20:16
914,General,16-Oct-21,YOUTUBE,NECESITAS SABER esto para NO FRUSTRARTE al diseñar | proceso de diseño arquitectonico,"No te frustres!!!
Hoy te explico por qué razón sentís que tu proceso de diseño no funciona!

Aprende a imprimir en AutoCad: https://youtu.be/pwI6zR-BsUk
Aprende a usar las escalas anotativas en AutoCad: https://youtu.be/8ahjHyOblKg

Como es el proceso de diseño??? Este tema en las facultades no se habla generalmente… (por que?) tal vez no haya una respuesta. Casi te diría que es un tema tabu… no hay recetas, no hay instructivos, no hay pasos por completar… pero te lo piden… aunque no te lo enseñan… En general los talleres de diseño te llevan por un proceso que va de Mayor a menor… Primero analizan el sitio, despues analizan la tipología, después analizan obras, y así se pasa todo el semestre y vos llegas a estar a una semana de la entrega y no tenes proyecto!!!!!!
Otros descomponen el proyecto en partes...una semana te piden la implantación, a la semana siguiente te piden las plantas… después te piden las fachadas y después si hay tiempo los cortes...
Es super común escuchar a los alumnos decir: me cambió todo el proyecto!!!
Lloran… a poco de la entrega!!!

Por qué sucede esto?",https://www.youtube.com/watch?v=FkhuVt_vudE,23:38
915,D5 Render,28-Oct-21,YOUTUBE,💲💲GRATIS💲💲 D5 Render 2.0 NUEVA VERSION software renderizado | REVIT SKETCHUP BLENDER 3D MAX ARCHICAD,"Aprovechá antes que se den cuenta!!!!!
Un software como este no puede ser gratuito...
Es impresionante!!!
Render y Video desde modelos 3D de Revit, Blender, Sketchup, 3DMax, y ARCHICAD
Hardware mínimo GTX 1060 6Gb",https://www.youtube.com/watch?v=hVhs0CQ7rmU&list=TLPQMDExMTIwMjGmbASjh1NYEQ&index=3,25:15
916,Twinmotion,13-Nov-21,YOUTUBE,NUEVO Twinmotion 2022.1 | Mirá lo que te estas perdiendo | Todas las novedades!!!,"¿Que es lo que te estas perdiendo?
Un gran paso adelante en materia de calidad de rendering.
Path Trace
SkyDome
Nuevos Assets
3D Mouse compatible@3Dconnexion 
y muchas cosas mas que te cuento a lo largo del video.
Vale la pena hacer el cambio!
El nuevo Twinmotion 2022 te va a asombrar.",https://www.youtube.com/watch?v=UsToMMdxpCI,23:21
917,VRAY,25-Nov-21,YOUTUBE,Vray 5.2 para SketchUp | Te enseño a usar todo lo nuevo | Scatter Decals y mas novedades 🌩️,"Si no tenes tarjeta de video, Vray 5.2 es tu mejor opción para renderizar. En este video trabajo el 100% con el procesador, sin GPU, y te enseño a usar todas las novedades que trae este Update de Vray.

Podes encontrar mas material sobre Vray 5.2 en el canal oficial de @ChaosTV 
https://www.youtube.com/c/ChaosGroupTV",https://www.youtube.com/watch?v=iBZoElXUWvc&t=1547s,32:37
918,Enscape ,8-Dec-21,YOUTUBE,Calidad y Rapidez en tus Renders | Enscape 3.2 Novedades | Tutorial de lo nuevo a full Sketchup,"Me sorprendió la calidad y la rapidez de esta versión.
Enscape 3.2 trae grandes novedades y hoy te enseño a usarlas una por una!",https://www.youtube.com/watch?v=T1gVKs3Dr1Q&t=1866s,35:55
919,General,31-Jan-22,YOUTUBE,EMPEZAMOS CON TODO!!!! - Novedades 2022,"De estas tres novedades que te voy a contar hoy, hay una de ellas que hace tiempo que la venis esperando... Preparate porque el 2022 arranca con todo!!!!",https://www.youtube.com/watch?v=C5MQDLbddus,18:08
920,Autocad,2-Feb-22,YOUTUBE, Bloque DINAMICO ANOTATIVO CON ATRIBUTOS | SIMBOLO DE CORTE TUTORIAL PASO A PASO,"En este video exclusivo para Patreon, te enseño a hacer un bloque dinámico muy completo en Autocad: un símbolo de corte para usar en todas las posiciones, situaciones y escalas.
Te dejo el bloque de corte dinámico, anotativo, con atributos, en versión 2018 de Autocad para que lo uses como necesites, y también en versión 2013 en el siguiente link:  https://www.patreon.com/posts/38967586",https://www.youtube.com/watch?v=5WXeEmYC4-4&t=516s,17:51
921, SketchUp,10-Feb-22,YOUTUBE,Nuevo Sketchup 2022 | Todo lo nuevo | Tutorial | Novedades | Full | Pro | Español,"Grandes Novedades!!!!
Aprendé a usarlas TODAS!!!",https://www.youtube.com/watch?v=MvjjGVHvZnY,27:57
